OrderID,ProductID,OrderDetailUnitPrice,Quantity,Discount,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,ShippedDateMissing,ProductName,CategoryID,ProductUnitPrice,CategoryName,CustomerCompany,Country,ShipperID,ShipperCompany,Revenue,DeliveryDays,OrderMonth
10569,31,12.5,35,0,RATTC,5,1997-06-16,1997-07-14,1997-07-11,1,58.98,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,False,Gorgonzola Telino,4,12.5,Dairy Products,Rattlesnake Canyon Grocery,USA,1,Speedy Express,437.5,25.0,1997-06
10569,76,18.0,30,0,RATTC,5,1997-06-16,1997-07-14,1997-07-11,1,58.98,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,False,Lakkalikri,1,18.0,Beverages,Rattlesnake Canyon Grocery,USA,1,Speedy Express,540.0,25.0,1997-06
10570,11,21.0,15,0,MEREP,3,1997-06-17,1997-07-15,1997-06-19,3,188.99,Mre Paillarde,43 rue St. Laurent,Montral,Qubec,H1J 1C3,Canada,False,Queso Cabrales,4,21.0,Dairy Products,Mre Paillarde,Canada,3,Federal Shipping,315.0,2.0,1997-06
10570,56,38.0,60,0,MEREP,3,1997-06-17,1997-07-15,1997-06-19,3,188.99,Mre Paillarde,43 rue St. Laurent,Montral,Qubec,H1J 1C3,Canada,False,Gnocchi di nonna Alice,5,38.0,Grains/Cereals,Mre Paillarde,Canada,3,Federal Shipping,2280.0,2.0,1997-06
10571,14,23.25,11,0,ERNSH,8,1997-06-17,1997-07-29,1997-07-04,3,26.06,Ernst Handel,Kirchgasse 6,Graz,Unknown,8010,Austria,False,Tofu,7,23.25,Produce,Ernst Handel,Austria,3,Federal Shipping,255.75,17.0,1997-06
10571,42,14.0,28,0,ERNSH,8,1997-06-17,1997-07-29,1997-07-04,3,26.06,Ernst Handel,Kirchgasse 6,Graz,Unknown,8010,Austria,False,Singaporean Hokkien Fried Mee,5,14.0,Grains/Cereals,Ernst Handel,Austria,3,Federal Shipping,392.0,17.0,1997-06
10572,16,17.45,12,0,BERGS,3,1997-06-18,1997-07-16,1997-06-25,2,116.43,Berglunds snabbkp,Berguvsvgen 8,Lule,Unknown,S-958 22,Sweden,False,Pavlova,3,17.45,Confections,Berglunds snabbkp,Sweden,2,United Package,209.39999999999998,7.0,1997-06
10572,32,32.0,10,0,BERGS,3,1997-06-18,1997-07-16,1997-06-25,2,116.43,Berglunds snabbkp,Berguvsvgen 8,Lule,Unknown,S-958 22,Sweden,False,Mascarpone Fabioli,4,32.0,Dairy Products,Berglunds snabbkp,Sweden,2,United Package,320.0,7.0,1997-06
10572,40,18.4,50,0,BERGS,3,1997-06-18,1997-07-16,1997-06-25,2,116.43,Berglunds snabbkp,Berguvsvgen 8,Lule,Unknown,S-958 22,Sweden,False,Boston Crab Meat,8,18.4,Seafood,Berglunds snabbkp,Sweden,2,United Package,919.9999999999999,7.0,1997-06
10572,75,7.75,15,0,BERGS,3,1997-06-18,1997-07-16,1997-06-25,2,116.43,Berglunds snabbkp,Berguvsvgen 8,Lule,Unknown,S-958 22,Sweden,False,Rhnbru Klosterbier,1,7.75,Beverages,Berglunds snabbkp,Sweden,2,United Package,116.25,7.0,1997-06
10573,17,39.0,18,0,ANTON,7,1997-06-19,1997-07-17,1997-06-20,3,84.84,Antonio Moreno Taquera,Mataderos 2312,Mxico D.F.,Unknown,5023,Mexico,False,Alice Mutton,6,39.0,Meat/Poultry,Antonio Moreno Taquera,Mexico,3,Federal Shipping,702.0,1.0,1997-06
10573,34,14.0,40,0,ANTON,7,1997-06-19,1997-07-17,1997-06-20,3,84.84,Antonio Moreno Taquera,Mataderos 2312,Mxico D.F.,Unknown,5023,Mexico,False,Sasquatch Ale,1,14.0,Beverages,Antonio Moreno Taquera,Mexico,3,Federal Shipping,560.0,1.0,1997-06
10573,53,32.8,25,0,ANTON,7,1997-06-19,1997-07-17,1997-06-20,3,84.84,Antonio Moreno Taquera,Mataderos 2312,Mxico D.F.,Unknown,5023,Mexico,False,Perth Pasties,6,32.8,Meat/Poultry,Antonio Moreno Taquera,Mexico,3,Federal Shipping,819.9999999999999,1.0,1997-06
10574,33,2.5,14,0,TRAIH,4,1997-06-19,1997-07-17,1997-06-30,2,37.6,Trail-s Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA,False,Geitost,4,2.5,Dairy Products,Trail's Head Gourmet Provisioners,USA,2,United Package,35.0,11.0,1997-06
10574,40,18.4,2,0,TRAIH,4,1997-06-19,1997-07-17,1997-06-30,2,37.6,Trail-s Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA,False,Boston Crab Meat,8,18.4,Seafood,Trail's Head Gourmet Provisioners,USA,2,United Package,36.8,11.0,1997-06
10574,62,49.3,10,0,TRAIH,4,1997-06-19,1997-07-17,1997-06-30,2,37.6,Trail-s Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA,False,Tarte au sucre,3,49.3,Confections,Trail's Head Gourmet Provisioners,USA,2,United Package,493.0,11.0,1997-06
10574,64,33.25,6,0,TRAIH,4,1997-06-19,1997-07-17,1997-06-30,2,37.6,Trail-s Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA,False,Wimmers gute Semmelkndel,5,33.25,Grains/Cereals,Trail's Head Gourmet Provisioners,USA,2,United Package,199.5,11.0,1997-06
10575,59,55.0,12,0,MORGK,5,1997-06-20,1997-07-04,1997-06-30,1,127.34,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Unknown,4179,Germany,False,Raclette Courdavault,4,55.0,Dairy Products,Morgenstern Gesundkost,Germany,1,Speedy Express,660.0,10.0,1997-06
10575,63,43.9,6,0,MORGK,5,1997-06-20,1997-07-04,1997-06-30,1,127.34,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Unknown,4179,Germany,False,Vegie-spread,2,43.9,Condiments,Morgenstern Gesundkost,Germany,1,Speedy Express,263.4,10.0,1997-06
10575,72,34.8,30,0,MORGK,5,1997-06-20,1997-07-04,1997-06-30,1,127.34,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Unknown,4179,Germany,False,Mozzarella di Giovanni,4,34.8,Dairy Products,Morgenstern Gesundkost,Germany,1,Speedy Express,1044.0,10.0,1997-06
10575,76,18.0,10,0,MORGK,5,1997-06-20,1997-07-04,1997-06-30,1,127.34,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Unknown,4179,Germany,False,Lakkalikri,1,18.0,Beverages,Morgenstern Gesundkost,Germany,1,Speedy Express,180.0,10.0,1997-06
10576,1,18.0,10,0,TORTU,3,1997-06-23,1997-07-07,1997-06-30,3,18.56,Tortuga Restaurante,Avda. Azteca 123,Mxico D.F.,Unknown,5033,Mexico,False,Chai,1,18.0,Beverages,Tortuga Restaurante,Mexico,3,Federal Shipping,180.0,7.0,1997-06
10576,31,12.5,20,0,TORTU,3,1997-06-23,1997-07-07,1997-06-30,3,18.56,Tortuga Restaurante,Avda. Azteca 123,Mxico D.F.,Unknown,5033,Mexico,False,Gorgonzola Telino,4,12.5,Dairy Products,Tortuga Restaurante,Mexico,3,Federal Shipping,250.0,7.0,1997-06
10576,44,19.45,21,0,TORTU,3,1997-06-23,1997-07-07,1997-06-30,3,18.56,Tortuga Restaurante,Avda. Azteca 123,Mxico D.F.,Unknown,5033,Mexico,False,Gula Malacca,2,19.45,Condiments,Tortuga Restaurante,Mexico,3,Federal Shipping,408.45,7.0,1997-06
10577,39,18.0,10,0,TRAIH,9,1997-06-23,1997-08-04,1997-06-30,2,25.41,Trail-s Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA,False,Chartreuse verte,1,18.0,Beverages,Trail's Head Gourmet Provisioners,USA,2,United Package,180.0,7.0,1997-06
10577,75,7.75,20,0,TRAIH,9,1997-06-23,1997-08-04,1997-06-30,2,25.41,Trail-s Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA,False,Rhnbru Klosterbier,1,7.75,Beverages,Trail's Head Gourmet Provisioners,USA,2,United Package,155.0,7.0,1997-06
10577,77,13.0,18,0,TRAIH,9,1997-06-23,1997-08-04,1997-06-30,2,25.41,Trail-s Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA,False,Original Frankfurter grne Soe,2,13.0,Condiments,Trail's Head Gourmet Provisioners,USA,2,United Package,234.0,7.0,1997-06
10578,35,18.0,20,0,BSBEV,4,1997-06-24,1997-07-22,1997-07-25,3,29.6,B-s Beverages,Fauntleroy Circus,London,Unknown,EC2 5NT,UK,False,Steeleye Stout,1,18.0,Beverages,B's Beverages,UK,3,Federal Shipping,360.0,31.0,1997-06
10578,57,19.5,6,0,BSBEV,4,1997-06-24,1997-07-22,1997-07-25,3,29.6,B-s Beverages,Fauntleroy Circus,London,Unknown,EC2 5NT,UK,False,Ravioli Angelo,5,19.5,Grains/Cereals,B's Beverages,UK,3,Federal Shipping,117.0,31.0,1997-06
10579,15,15.5,10,0,LETSS,1,1997-06-25,1997-07-23,1997-07-04,2,13.73,Let-s Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA,False,Genen Shouyu,2,15.5,Condiments,Let's Stop N Shop,USA,2,United Package,155.0,9.0,1997-06
10579,75,7.75,21,0,LETSS,1,1997-06-25,1997-07-23,1997-07-04,2,13.73,Let-s Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA,False,Rhnbru Klosterbier,1,7.75,Beverages,Let's Stop N Shop,USA,2,United Package,162.75,9.0,1997-06
10580,14,23.25,15,0,OTTIK,4,1997-06-26,1997-07-24,1997-07-01,3,75.89,Ottilies Kseladen,Mehrheimerstr. 369,Kln,Unknown,50739,Germany,False,Tofu,7,23.25,Produce,Ottilies Kseladen,Germany,3,Federal Shipping,348.75,5.0,1997-06
10580,41,9.65,9,0,OTTIK,4,1997-06-26,1997-07-24,1997-07-01,3,75.89,Ottilies Kseladen,Mehrheimerstr. 369,Kln,Unknown,50739,Germany,False,Jack's New England Clam Chowder,8,9.65,Seafood,Ottilies Kseladen,Germany,3,Federal Shipping,86.85000000000001,5.0,1997-06
10580,65,21.05,30,0,OTTIK,4,1997-06-26,1997-07-24,1997-07-01,3,75.89,Ottilies Kseladen,Mehrheimerstr. 369,Kln,Unknown,50739,Germany,False,Louisiana Fiery Hot Pepper Sauce,2,21.05,Condiments,Ottilies Kseladen,Germany,3,Federal Shipping,631.5,5.0,1997-06
10581,75,7.75,50,0,FAMIA,3,1997-06-26,1997-07-24,1997-07-02,1,3.01,Familia Arquibaldo,"Rua Ors, 92",Sao Paulo,SP,05442-030,Brazil,False,Rhnbru Klosterbier,1,7.75,Beverages,Familia Arquibaldo,Brazil,1,Speedy Express,387.5,6.0,1997-06
10582,57,19.5,4,0,BLAUS,3,1997-06-27,1997-07-25,1997-07-14,2,27.71,Blauer See Delikatessen,Forsterstr. 57,Mannheim,Unknown,68306,Germany,False,Ravioli Angelo,5,19.5,Grains/Cereals,Blauer See Delikatessen,Germany,2,United Package,78.0,17.0,1997-06
10582,76,18.0,14,0,BLAUS,3,1997-06-27,1997-07-25,1997-07-14,2,27.71,Blauer See Delikatessen,Forsterstr. 57,Mannheim,Unknown,68306,Germany,False,Lakkalikri,1,18.0,Beverages,Blauer See Delikatessen,Germany,2,United Package,252.0,17.0,1997-06
10583,29,123.79,10,0,WARTH,2,1997-06-30,1997-07-28,1997-07-04,2,7.28,Wartian Herkku,Torikatu 38,Oulu,Unknown,90110,Finland,False,Thringer Rostbratwurst,6,123.79,Meat/Poultry,Wartian Herkku,Finland,2,United Package,1237.9,4.0,1997-06
10583,60,34.0,24,0,WARTH,2,1997-06-30,1997-07-28,1997-07-04,2,7.28,Wartian Herkku,Torikatu 38,Oulu,Unknown,90110,Finland,False,Camembert Pierrot,4,34.0,Dairy Products,Wartian Herkku,Finland,2,United Package,816.0,4.0,1997-06
10583,69,36.0,10,0,WARTH,2,1997-06-30,1997-07-28,1997-07-04,2,7.28,Wartian Herkku,Torikatu 38,Oulu,Unknown,90110,Finland,False,Gudbrandsdalsost,4,36.0,Dairy Products,Wartian Herkku,Finland,2,United Package,360.0,4.0,1997-06
10584,31,12.5,50,0,BLONP,4,1997-06-30,1997-07-28,1997-07-04,1,59.14,Blondel pre et fils,"24, place Klber",Strasbourg,Unknown,67000,France,False,Gorgonzola Telino,4,12.5,Dairy Products,Blondesddsl pre et fils,France,1,Speedy Express,625.0,4.0,1997-06
10585,47,9.5,15,0,WELLI,7,1997-07-01,1997-07-29,1997-07-10,1,13.41,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,False,Zaanse koeken,3,9.5,Confections,Wellington Importadora,Brazil,1,Speedy Express,142.5,9.0,1997-07
10586,52,7.0,4,0,REGGC,9,1997-07-02,1997-07-30,1997-07-09,1,0.48,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Unknown,42100,Italy,False,Filo Mix,5,7.0,Grains/Cereals,Reggiani Caseifici,Italy,1,Speedy Express,28.0,7.0,1997-07
10587,26,31.23,6,0,QUEDE,1,1997-07-02,1997-07-30,1997-07-09,1,62.52,Que Delcia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,False,Gumbr Gummibrchen,3,31.23,Confections,Que Delcia,Brazil,1,Speedy Express,187.38,7.0,1997-07
10587,35,18.0,20,0,QUEDE,1,1997-07-02,1997-07-30,1997-07-09,1,62.52,Que Delcia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,False,Steeleye Stout,1,18.0,Beverages,Que Delcia,Brazil,1,Speedy Express,360.0,7.0,1997-07
10587,77,13.0,20,0,QUEDE,1,1997-07-02,1997-07-30,1997-07-09,1,62.52,Que Delcia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,False,Original Frankfurter grne Soe,2,13.0,Condiments,Que Delcia,Brazil,1,Speedy Express,260.0,7.0,1997-07
10588,18,62.5,40,0,QUICK,2,1997-07-03,1997-07-31,1997-07-10,3,194.67,QUICK-Stop,Taucherstrae 10,Cunewalde,Unknown,1307,Germany,False,Carnarvon Tigers,8,62.5,Seafood,QUICK-Stop,Germany,3,Federal Shipping,2500.0,7.0,1997-07
10588,42,14.0,100,0,QUICK,2,1997-07-03,1997-07-31,1997-07-10,3,194.67,QUICK-Stop,Taucherstrae 10,Cunewalde,Unknown,1307,Germany,False,Singaporean Hokkien Fried Mee,5,14.0,Grains/Cereals,QUICK-Stop,Germany,3,Federal Shipping,1400.0,7.0,1997-07
10589,35,18.0,4,0,GREAL,8,1997-07-04,1997-08-01,1997-07-14,2,4.42,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,False,Steeleye Stout,1,18.0,Beverages,Great Lakes Food Market,USA,2,United Package,72.0,10.0,1997-07
10590,1,18.0,20,0,MEREP,4,1997-07-07,1997-08-04,1997-07-14,3,44.77,Mre Paillarde,43 rue St. Laurent,Montral,Qubec,H1J 1C3,Canada,False,Chai,1,18.0,Beverages,Mre Paillarde,Canada,3,Federal Shipping,360.0,7.0,1997-07
10590,77,13.0,60,0,MEREP,4,1997-07-07,1997-08-04,1997-07-14,3,44.77,Mre Paillarde,43 rue St. Laurent,Montral,Qubec,H1J 1C3,Canada,False,Original Frankfurter grne Soe,2,13.0,Condiments,Mre Paillarde,Canada,3,Federal Shipping,780.0,7.0,1997-07
10591,3,10.0,14,0,VAFFE,1,1997-07-07,1997-07-21,1997-07-16,1,55.92,Vaffeljernet,Smagsloget 45,rhus,Unknown,8200,Denmark,False,Aniseed Syrup,2,10.0,Condiments,Vaffeljernet,Denmark,1,Speedy Express,140.0,9.0,1997-07
10591,7,30.0,10,0,VAFFE,1,1997-07-07,1997-07-21,1997-07-16,1,55.92,Vaffeljernet,Smagsloget 45,rhus,Unknown,8200,Denmark,False,Uncle Bob's Organic Dried Pears,7,30.0,Produce,Vaffeljernet,Denmark,1,Speedy Express,300.0,9.0,1997-07
10591,54,7.45,50,0,VAFFE,1,1997-07-07,1997-07-21,1997-07-16,1,55.92,Vaffeljernet,Smagsloget 45,rhus,Unknown,8200,Denmark,False,Tourtire,6,7.45,Meat/Poultry,Vaffeljernet,Denmark,1,Speedy Express,372.5,9.0,1997-07
10592,15,15.5,25,0,LEHMS,3,1997-07-08,1997-08-05,1997-07-16,1,32.1,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Unknown,60528,Germany,False,Genen Shouyu,2,15.5,Condiments,Lehmanns Marktstand,Germany,1,Speedy Express,387.5,8.0,1997-07
10592,26,31.23,5,0,LEHMS,3,1997-07-08,1997-08-05,1997-07-16,1,32.1,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Unknown,60528,Germany,False,Gumbr Gummibrchen,3,31.23,Confections,Lehmanns Marktstand,Germany,1,Speedy Express,156.15,8.0,1997-07
10593,20,81.0,21,0,LEHMS,7,1997-07-09,1997-08-06,1997-08-13,2,174.2,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Unknown,60528,Germany,False,Sir Rodney's Marmalade,3,81.0,Confections,Lehmanns Marktstand,Germany,2,United Package,1701.0,35.0,1997-07
10593,69,36.0,20,0,LEHMS,7,1997-07-09,1997-08-06,1997-08-13,2,174.2,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Unknown,60528,Germany,False,Gudbrandsdalsost,4,36.0,Dairy Products,Lehmanns Marktstand,Germany,2,United Package,720.0,35.0,1997-07
10593,76,18.0,4,0,LEHMS,7,1997-07-09,1997-08-06,1997-08-13,2,174.2,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Unknown,60528,Germany,False,Lakkalikri,1,18.0,Beverages,Lehmanns Marktstand,Germany,2,United Package,72.0,35.0,1997-07
10594,52,7.0,24,0,OLDWO,3,1997-07-09,1997-08-06,1997-07-16,2,5.24,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,False,Filo Mix,5,7.0,Grains/Cereals,Old World Delicatessen,USA,2,United Package,168.0,7.0,1997-07
10594,58,13.25,30,0,OLDWO,3,1997-07-09,1997-08-06,1997-07-16,2,5.24,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,False,Escargots de Bourgogne,8,13.25,Seafood,Old World Delicatessen,USA,2,United Package,397.5,7.0,1997-07
10595,35,18.0,30,0,ERNSH,2,1997-07-10,1997-08-07,1997-07-14,1,96.78,Ernst Handel,Kirchgasse 6,Graz,Unknown,8010,Austria,False,Steeleye Stout,1,18.0,Beverages,Ernst Handel,Austria,1,Speedy Express,540.0,4.0,1997-07
10595,61,28.5,120,0,ERNSH,2,1997-07-10,1997-08-07,1997-07-14,1,96.78,Ernst Handel,Kirchgasse 6,Graz,Unknown,8010,Austria,False,Sirop d'rable,2,28.5,Condiments,Ernst Handel,Austria,1,Speedy Express,3420.0,4.0,1997-07
10595,69,36.0,65,0,ERNSH,2,1997-07-10,1997-08-07,1997-07-14,1,96.78,Ernst Handel,Kirchgasse 6,Graz,Unknown,8010,Austria,False,Gudbrandsdalsost,4,36.0,Dairy Products,Ernst Handel,Austria,1,Speedy Express,2340.0,4.0,1997-07
10596,56,38.0,5,0,WHITC,8,1997-07-11,1997-08-08,1997-08-12,1,16.34,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,False,Gnocchi di nonna Alice,5,38.0,Grains/Cereals,White Clover Markets,USA,1,Speedy Express,190.0,32.0,1997-07
10596,63,43.9,24,0,WHITC,8,1997-07-11,1997-08-08,1997-08-12,1,16.34,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,False,Vegie-spread,2,43.9,Condiments,White Clover Markets,USA,1,Speedy Express,1053.6,32.0,1997-07
10596,75,7.75,30,0,WHITC,8,1997-07-11,1997-08-08,1997-08-12,1,16.34,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,False,Rhnbru Klosterbier,1,7.75,Beverages,White Clover Markets,USA,1,Speedy Express,232.5,32.0,1997-07
10597,24,4.5,35,0,PICCO,7,1997-07-11,1997-08-08,1997-07-18,3,35.12,Piccolo und mehr,Geislweg 14,Salzburg,Unknown,5020,Austria,False,Guaran Fantstica,1,4.5,Beverages,Piccolo und mehr,Austria,3,Federal Shipping,157.5,7.0,1997-07
10597,57,19.5,20,0,PICCO,7,1997-07-11,1997-08-08,1997-07-18,3,35.12,Piccolo und mehr,Geislweg 14,Salzburg,Unknown,5020,Austria,False,Ravioli Angelo,5,19.5,Grains/Cereals,Piccolo und mehr,Austria,3,Federal Shipping,390.0,7.0,1997-07
10597,65,21.05,12,0,PICCO,7,1997-07-11,1997-08-08,1997-07-18,3,35.12,Piccolo und mehr,Geislweg 14,Salzburg,Unknown,5020,Austria,False,Louisiana Fiery Hot Pepper Sauce,2,21.05,Condiments,Piccolo und mehr,Austria,3,Federal Shipping,252.60000000000002,7.0,1997-07
10598,27,43.9,50,0,RATTC,1,1997-07-14,1997-08-11,1997-07-18,3,44.42,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,False,Schoggi Schokolade,3,43.9,Confections,Rattlesnake Canyon Grocery,USA,3,Federal Shipping,2195.0,4.0,1997-07
10598,71,21.5,9,0,RATTC,1,1997-07-14,1997-08-11,1997-07-18,3,44.42,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,False,Flotemysost,4,21.5,Dairy Products,Rattlesnake Canyon Grocery,USA,3,Federal Shipping,193.5,4.0,1997-07
10599,62,49.3,10,0,BSBEV,6,1997-07-15,1997-08-26,1997-07-21,3,29.98,B-s Beverages,Fauntleroy Circus,London,Unknown,EC2 5NT,UK,False,Tarte au sucre,3,49.3,Confections,B's Beverages,UK,3,Federal Shipping,493.0,6.0,1997-07
10600,54,7.45,4,0,HUNGC,4,1997-07-16,1997-08-13,1997-07-21,1,45.13,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,OR,97827,USA,False,Tourtire,6,7.45,Meat/Poultry,Hungry Coyote Import Store,USA,1,Speedy Express,29.8,5.0,1997-07
10600,73,15.0,30,0,HUNGC,4,1997-07-16,1997-08-13,1997-07-21,1,45.13,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,OR,97827,USA,False,Rd Kaviar,8,15.0,Seafood,Hungry Coyote Import Store,USA,1,Speedy Express,450.0,5.0,1997-07
10601,13,6.0,60,0,HILAA,7,1997-07-16,1997-08-27,1997-07-22,1,58.3,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristbal,Tchira,5022,Venezuela,False,Konbu,8,6.0,Seafood,HILARION-Abastos,Venezuela,1,Speedy Express,360.0,6.0,1997-07
10601,59,55.0,35,0,HILAA,7,1997-07-16,1997-08-27,1997-07-22,1,58.3,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristbal,Tchira,5022,Venezuela,False,Raclette Courdavault,4,55.0,Dairy Products,HILARION-Abastos,Venezuela,1,Speedy Express,1925.0,6.0,1997-07
10602,77,13.0,5,0,VAFFE,8,1997-07-17,1997-08-14,1997-07-22,2,2.92,Vaffeljernet,Smagsloget 45,rhus,Unknown,8200,Denmark,False,Original Frankfurter grne Soe,2,13.0,Condiments,Vaffeljernet,Denmark,2,United Package,65.0,5.0,1997-07
10603,22,21.0,48,0,SAVEA,8,1997-07-18,1997-08-15,1997-08-08,2,48.77,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,False,Gustaf's Knckebrd,5,21.0,Grains/Cereals,Save-a-lot Markets,USA,2,United Package,1008.0,21.0,1997-07
10603,49,20.0,25,0,SAVEA,8,1997-07-18,1997-08-15,1997-08-08,2,48.77,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,False,Maxilaku,3,20.0,Confections,Save-a-lot Markets,USA,2,United Package,500.0,21.0,1997-07
10604,48,12.75,6,0,FURIB,1,1997-07-18,1997-08-15,1997-07-29,1,7.46,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Unknown,1675,Portugal,False,Chocolade,3,12.75,Confections,Furia Bacalhau e Frutos do Mar,Portugal,1,Speedy Express,76.5,11.0,1997-07
10604,76,18.0,10,0,FURIB,1,1997-07-18,1997-08-15,1997-07-29,1,7.46,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Unknown,1675,Portugal,False,Lakkalikri,1,18.0,Beverages,Furia Bacalhau e Frutos do Mar,Portugal,1,Speedy Express,180.0,11.0,1997-07
10605,16,17.45,30,0,MEREP,1,1997-07-21,1997-08-18,1997-07-29,2,379.13,Mre Paillarde,43 rue St. Laurent,Montral,Qubec,H1J 1C3,Canada,False,Pavlova,3,17.45,Confections,Mre Paillarde,Canada,2,United Package,523.5,8.0,1997-07
10605,59,55.0,20,0,MEREP,1,1997-07-21,1997-08-18,1997-07-29,2,379.13,Mre Paillarde,43 rue St. Laurent,Montral,Qubec,H1J 1C3,Canada,False,Raclette Courdavault,4,55.0,Dairy Products,Mre Paillarde,Canada,2,United Package,1100.0,8.0,1997-07
10605,60,34.0,70,0,MEREP,1,1997-07-21,1997-08-18,1997-07-29,2,379.13,Mre Paillarde,43 rue St. Laurent,Montral,Qubec,H1J 1C3,Canada,False,Camembert Pierrot,4,34.0,Dairy Products,Mre Paillarde,Canada,2,United Package,2380.0,8.0,1997-07
10605,71,21.5,15,0,MEREP,1,1997-07-21,1997-08-18,1997-07-29,2,379.13,Mre Paillarde,43 rue St. Laurent,Montral,Qubec,H1J 1C3,Canada,False,Flotemysost,4,21.5,Dairy Products,Mre Paillarde,Canada,2,United Package,322.5,8.0,1997-07
10606,4,22.0,20,0,TRADH,4,1997-07-22,1997-08-19,1997-07-31,3,79.4,Tradiao Hipermercados,"Av. Ins de Castro, 414",Sao Paulo,SP,05634-030,Brazil,False,Chef Anton's Cajun Seasoning,2,22.0,Condiments,Tradio Hipermercados,Brazil,3,Federal Shipping,440.0,9.0,1997-07
10606,55,24.0,20,0,TRADH,4,1997-07-22,1997-08-19,1997-07-31,3,79.4,Tradiao Hipermercados,"Av. Ins de Castro, 414",Sao Paulo,SP,05634-030,Brazil,False,Pt chinois,6,24.0,Meat/Poultry,Tradio Hipermercados,Brazil,3,Federal Shipping,480.0,9.0,1997-07
10606,62,49.3,10,0,TRADH,4,1997-07-22,1997-08-19,1997-07-31,3,79.4,Tradiao Hipermercados,"Av. Ins de Castro, 414",Sao Paulo,SP,05634-030,Brazil,False,Tarte au sucre,3,49.3,Confections,Tradio Hipermercados,Brazil,3,Federal Shipping,493.0,9.0,1997-07
10607,7,30.0,45,0,SAVEA,5,1997-07-22,1997-08-19,1997-07-25,1,200.24,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,False,Uncle Bob's Organic Dried Pears,7,30.0,Produce,Save-a-lot Markets,USA,1,Speedy Express,1350.0,3.0,1997-07
10607,17,39.0,100,0,SAVEA,5,1997-07-22,1997-08-19,1997-07-25,1,200.24,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,False,Alice Mutton,6,39.0,Meat/Poultry,Save-a-lot Markets,USA,1,Speedy Express,3900.0,3.0,1997-07
10607,33,2.5,14,0,SAVEA,5,1997-07-22,1997-08-19,1997-07-25,1,200.24,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,False,Geitost,4,2.5,Dairy Products,Save-a-lot Markets,USA,1,Speedy Express,35.0,3.0,1997-07
